time,src_ip,dst_ip,protocol,length
1543658803.171585,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.171586,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.171594,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.171595,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.171825,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.171827,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.172120,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.172121,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.172140,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,825
1543658803.172141,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,825
1543658803.172371,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,207
1543658803.172372,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,207
1543658803.172638,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.172639,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.172892,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.172893,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.173290,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.173292,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.173296,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,546
1543658803.173298,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,546
1543658803.173299,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.173300,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.173843,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.173845,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.173849,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.173850,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.174109,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.174110,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.174118,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.174118,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.174122,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.174123,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.174702,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.174703,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.175015,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658803.175016,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658803.175020,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175021,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175026,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175027,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175338,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175339,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175601,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175603,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175894,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.175894,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176142,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,143
1543658803.176143,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,143
1543658803.176144,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176145,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176149,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176150,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176159,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.176160,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.176387,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658803.176389,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1458
1543658803.176650,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176651,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176656,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176657,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176668,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,662
1543658803.176669,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,662
1543658803.176930,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.176931,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.176936,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176937,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176942,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176943,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176953,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.176954,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177176,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177178,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177182,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177183,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177434,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.177435,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.177440,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.177441,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.177446,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177446,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177463,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177464,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177665,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177666,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177913,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177914,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177919,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,66
1543658803.177920,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,66
1543658803.177921,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.177922,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.178522,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.178533,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.178537,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,283
1543658803.178538,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,283
1543658803.178862,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,229
1543658803.178873,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,229
1543658803.178874,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.178875,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179128,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179129,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179361,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179362,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179366,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179367,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179381,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,692
1543658803.179387,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,692
1543658803.179388,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179619,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179630,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179630,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179650,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179651,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179870,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.179871,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.179875,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179876,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179881,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179882,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.179900,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180110,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180115,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.180116,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.180117,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180118,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180133,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180134,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180391,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,264
1543658803.180392,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,264
1543658803.180393,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180394,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180409,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180409,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180421,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180421,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180639,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180640,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180657,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,283
1543658803.180658,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,283
1543658803.180659,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180660,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180887,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180888,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180893,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.180894,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181136,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181137,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181407,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1370
1543658803.181408,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1370
1543658803.181425,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181425,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181430,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181436,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181674,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181675,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181689,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.181689,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.181929,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.181930,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.182162,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.182163,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.182173,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.182174,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.182421,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.182422,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183167,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183168,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183182,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183183,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183191,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.183192,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.183414,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183415,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183435,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,662
1543658803.183437,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,662
1543658803.183438,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183439,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183662,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.183666,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184160,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184161,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184164,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184165,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184168,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,423
1543658803.184170,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,423
1543658803.184181,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1021
1543658803.184182,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1021
1543658803.184274,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.184276,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.184349,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184351,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184431,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184432,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184526,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184528,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184556,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184557,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184610,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184656,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184807,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184808,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184860,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184861,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184914,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184915,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.184964,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185010,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185062,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185111,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185243,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.185244,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.185540,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185541,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185592,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185640,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185645,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.185690,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.186139,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.186141,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.186193,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.186194,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.186245,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.186289,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.186597,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.186598,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187347,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1410
1543658803.187347,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1410
1543658803.187397,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187444,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187549,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187550,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187604,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187647,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187696,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1370
1543658803.187697,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1370
1543658803.187796,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187798,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187897,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.187898,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1506
1543658803.187948,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.187949,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.188000,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.188001,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.188147,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.188148,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.188409,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.188411,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.188460,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,910
1543658803.188461,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,910
1543658803.188508,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.188509,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.188935,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.188983,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.189128,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,399
1543658803.189129,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,399
1543658803.189365,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189367,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189416,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189417,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189565,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189566,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189617,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189618,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189668,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,283
1543658803.189670,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,283
1543658803.189799,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189800,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189851,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189899,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189982,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.189983,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190034,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.190036,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,77
1543658803.190140,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190141,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190240,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190241,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190292,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190293,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190345,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190346,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190491,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190492,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190884,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190885,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.190935,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.190936,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.191085,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.191086,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.191137,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191138,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191285,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191286,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191384,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191385,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191438,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,423
1543658803.191439,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,423
1543658803.191545,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191590,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191642,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.191643,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.191741,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191742,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191793,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191794,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.191967,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.191969,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.192021,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.192021,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1490
1543658803.192120,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.192121,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1514
1543658803.192220,70:f3:5a:42:73:e8,90:b1:1c:a2:c0:d3,17,1370
